@RELATION user-movie

@ATTRIBUTE user NUMERIC
@ATTRIBUTE item NUMERIC
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE time NUMERIC
@ATTRIBUTE splitLabel STRING


@DATA
605,135,5,879424369,Test
577,823,3,880471304,Validate
538,182,4,877107408,Test
897,88,4,879991283,Test
883,257,5,891914605,Validate
474,143,4,887926573,Validate
389,482,5,880086777,Test
380,234,2,885478447,Train
862,59,5,879305204,Validate
639,694,5,891239492,Test
321,133,5,879440612,Validate
615,1065,4,879448567,Train
234,984,2,891033966,Train
838,204,4,887066040,Train
854,606,4,882813691,Validate
125,1037,2,892839143,Validate
429,42,5,882385593,Train
327,466,3,887820171,Validate
843,158,2,879449336,Train
621,418,3,874965298,Train
630,820,4,885667391,Test
934,237,4,891189879,Validate
943,68,4,888639500,Train
642,369,2,885606090,Validate
267,210,4,878972434,Test
460,288,2,882910678,Train
773,675,5,888540279,Validate
500,174,2,883873505,Train
330,64,5,876546409,Train
913,613,5,881725796,Train
764,151,4,876242912,Train
863,876,2,889289457,Validate
671,511,3,884035406,Validate
382,151,4,875946830,Validate
727,384,2,883712804,Validate
788,176,5,880868743,Validate
178,295,3,882824055,Train
935,815,4,884472576,Validate
747,466,3,888640136,Test
345,393,3,884993485,Validate
345,678,2,884901497,Test
843,690,5,879442947,Train
843,144,3,879444711,Test
911,186,5,892839929,Train
541,812,3,883874872,Test
940,746,3,885921669,Test
871,662,3,888193541,Validate
863,259,1,889289240,Train
933,710,2,874938309,Validate
403,760,1,879790343,Train
465,868,2,883532119,Train
755,323,4,882570077,Test
883,316,5,891692168,Validate
774,180,5,888556634,Train
538,208,3,877107085,Test
39,288,5,891400704,Validate
927,623,3,879199110,Validate
606,230,2,880926084,Validate
716,468,3,879796596,Train
868,640,5,877103371,Validate
916,417,2,880845949,Test
21,264,3,874950972,Validate
940,316,4,889480582,Test
796,204,5,892662441,Validate
880,780,3,880175157,Validate
535,180,4,879618655,Test
548,750,4,891042353,Test
864,660,4,888889510,Validate
882,841,1,879863909,Validate
689,117,4,876676293,Test
758,737,3,881978864,Train
468,286,4,875279126,Validate
374,1194,4,880396292,Validate
653,199,4,880150239,Test
943,1028,2,875502096,Validate
472,22,5,892790953,Validate
452,515,4,875261747,Validate
716,1113,4,879797443,Test
222,431,4,881059461,Validate
892,401,3,886609264,Train
724,242,1,883758268,Validate
802,184,4,875986155,Train
891,107,5,883490041,Test
815,1299,3,878697015,Train
610,516,3,888703710,Test
279,388,3,875659844,Train
92,631,4,875658112,Train
846,955,3,883948720,Validate
293,176,4,888906536,Test
790,1215,1,884462737,Train
854,173,4,882813537,Train
624,298,4,879792378,Validate
938,471,3,891356413,Validate
417,823,2,879646860,Validate
939,127,5,880260745,Test
887,755,5,881381425,Train
837,328,4,875721604,Validate
925,773,1,884717862,Validate
678,117,4,879544989,Validate
700,48,4,884494215,Train
880,1215,1,880167599,Test
846,61,3,883947911,Train
815,227,2,878695147,Test
205,294,3,888284402,Validate
201,217,3,884112627,Test
320,470,5,884751263,Test
903,582,3,891033564,Validate
823,79,4,878439038,Test
653,63,2,880153077,Validate
900,31,2,877833995,Train
707,197,4,886287130,Test
863,331,4,889289278,Validate
593,283,4,875659665,Train
870,1230,2,879901998,Train
807,298,4,893083851,Test
796,339,2,892874859,Test
236,595,3,890117267,Test
881,8,4,876537457,Validate
843,440,1,879443544,Test
13,362,4,890704999,Validate
919,237,4,875288805,Test
885,523,3,885713357,Validate
919,715,5,875921442,Test
497,774,4,879362407,Validate
716,435,4,879795071,Test
747,604,5,888638913,Validate
883,732,3,891694340,Train
293,237,3,888904696,Test
875,603,4,876465111,Test
885,225,3,885716242,Validate
848,661,3,887040302,Train
694,427,4,875727226,Train
694,482,5,875728435,Validate
762,332,1,878718996,Validate
742,294,3,881005590,Train
654,596,3,887863802,Validate
867,203,4,880078484,Validate
889,686,3,880180612,Train
417,151,5,879646463,Train
734,465,4,891022734,Test
659,506,3,891385379,Test
815,9,4,878691739,Validate
725,881,5,876106729,Test
417,537,4,880949849,Validate
867,31,5,880078656,Train
327,121,2,887822530,Validate
663,328,4,889491861,Validate
387,367,3,886482883,Validate
650,357,4,891372286,Test
831,237,4,891355004,Test
295,232,3,879518900,Train
847,125,3,878774969,Test
110,1228,3,886988689,Validate
707,863,4,886286662,Train
715,480,5,875963387,Train
342,182,5,875319173,Train
591,1120,4,891039637,Train
256,989,5,882150192,Validate
504,504,4,887909890,Test
631,288,3,888464916,Train
782,536,2,891500150,Test
611,272,5,891636098,Validate
860,508,4,885991076,Test
796,318,4,892661988,Train
760,300,1,875665867,Test
627,576,3,879531504,Test
749,174,5,878847209,Test
657,117,4,884240629,Test
13,798,2,882397974,Test
896,237,5,887158714,Validate
812,873,4,877625537,Validate
922,1110,4,891450768,Validate
921,66,5,884673700,Train
556,302,4,882135437,Test
916,76,3,880845049,Validate
694,205,5,875726968,Train
216,47,4,880244870,Test
886,48,4,876031526,Validate
821,111,4,874793049,Train
606,255,5,887061723,Train
788,649,3,880869649,Train
868,1285,2,877109926,Validate
900,744,2,877833195,Train
776,1219,3,891628837,Train
391,696,4,877400117,Train
758,131,3,881975243,Validate
868,451,2,877112063,Validate
660,358,2,891197796,Train
588,66,3,890023646,Train
897,1051,3,879993772,Train
886,268,5,876031109,Train
431,332,3,877844377,Test
445,56,5,891200869,Validate
738,258,4,875348442,Train
830,554,5,891561999,Train
877,88,4,882677967,Validate
804,597,3,879444011,Test
907,1040,5,880159496,Test
389,430,5,880087003,Validate
642,419,4,885603537,Validate
757,827,3,888466758,Validate
752,348,4,891208213,Test
833,1428,3,875123494,Validate
927,257,5,879177353,Validate
679,527,4,884486985,Validate
606,8,2,880923579,Validate
881,216,4,876538922,Validate
634,294,4,876170101,Test
363,116,4,891495595,Validate
152,319,2,890322385,Test
892,612,5,886609551,Validate
705,755,5,883427691,Test
721,729,3,877141222,Train
347,147,4,881652710,Validate
716,498,5,879795122,Train
707,106,3,886288189,Train
892,739,4,886609469,Validate
551,264,3,892775970,Validate
450,724,5,882395537,Train
885,69,4,885714201,Validate
933,157,4,874854932,Train
697,287,4,882622170,Test
717,815,3,884642817,Validate
752,909,3,891208036,Test
530,220,5,886628953,Train
870,640,3,886883147,Validate
901,82,5,877131624,Train
828,207,4,891036492,Train
427,331,4,879700850,Validate
870,684,3,879714246,Train
352,174,5,884289760,Validate
807,1078,4,892979639,Train
540,405,3,882157612,Test
178,133,4,885784518,Test
533,227,4,879191563,Validate
453,272,5,887941892,Validate
847,1167,5,878939645,Test
616,362,3,891224517,Test
883,318,4,891717936,Validate
802,769,5,875985976,Validate
619,161,4,885954133,Test
84,408,5,883450553,Validate
542,1,4,886532534,Validate
881,188,4,876538665,Train
685,872,2,879447443,Validate
406,631,5,882461650,Validate
174,934,4,886434421,Validate
840,473,5,891203408,Test
181,120,1,878963204,Test
881,414,5,876537752,Train
593,685,3,875660081,Test
308,525,5,887738847,Train
776,667,2,892920480,Test
843,179,4,879446774,Test
484,233,5,891195444,Train
452,516,3,888324014,Test
925,327,3,884717790,Train
492,153,4,879969454,Test
194,790,1,879535549,Train
916,709,3,880844123,Train
851,984,3,874809850,Validate
898,334,3,888294739,Train
269,710,1,891449843,Train
843,175,4,879446911,Validate
227,287,4,879035704,Validate
279,451,1,888465592,Validate
679,109,3,884488283,Train
795,12,4,881260621,Validate
943,76,4,888639523,Test
653,755,2,880153077,Validate
851,231,4,875807019,Train
500,289,4,883864818,Validate
874,346,3,888632147,Train
709,231,3,879848646,Validate
934,156,3,891190813,Validate
846,665,4,883950434,Validate
159,254,3,884026738,Train
913,518,4,881725761,Validate
916,790,2,880845790,Train
846,699,3,883947960,Test
887,655,1,881379609,Test
314,8,4,877888059,Train
807,503,3,892530004,Train
896,139,2,887161033,Validate
611,305,4,891636192,Train
916,433,3,880844958,Validate
114,135,4,881260611,Validate
655,1112,2,887475641,Test
846,474,5,883947960,Validate
276,200,5,874792663,Validate
76,806,4,882606471,Validate
342,137,2,874984455,Test
747,320,5,888732899,Validate
761,457,1,876189950,Train
144,527,5,888105665,Train
342,246,4,874984480,Validate
936,827,2,886833191,Validate
486,325,2,879874296,Train
600,578,2,888451839,Test
694,495,4,875727018,Train
536,28,5,882359678,Validate
616,937,4,891224919,Train
867,483,5,880078372,Test
471,172,4,889827822,Validate
907,869,5,880160123,Test
536,197,3,882359567,Validate
774,385,1,888557329,Test
934,501,4,891196464,Train
942,1204,4,891283209,Validate
798,254,5,875637836,Validate
748,209,4,879454728,Test
928,1025,5,880936022,Test
802,98,4,875985601,Test
569,277,2,879794385,Validate
911,482,4,892838864,Validate
543,153,3,874863035,Train
758,502,4,881978864,Train
615,269,4,879447500,Validate
63,257,3,875747342,Train
726,409,3,890087998,Train
592,249,4,882608795,Train
537,633,3,886031342,Train
716,735,5,879795644,Test
936,405,2,886833053,Train
457,660,5,882396449,Train
294,334,4,877818861,Train
798,1032,3,875639212,Train
918,707,5,891987446,Test
680,50,5,876816310,Validate
890,447,3,882404541,Train
379,403,4,880525598,Train
881,1089,1,876537011,Train
896,204,4,887157947,Validate
608,690,4,880402527,Train
733,1011,4,879535644,Train
698,127,4,886366101,Validate
210,651,4,887736140,Train
178,232,5,882827162,Test
897,443,5,879991666,Test
908,525,4,879722300,Test
758,1135,2,881980034,Validate
916,181,4,880843401,Train
572,286,4,879449179,Validate
486,1016,2,879874970,Train
260,307,3,890618295,Test
796,514,3,892676231,Test
790,70,3,885157776,Train
881,1028,3,876537056,Test
699,985,3,879147814,Test
450,457,2,882466909,Test
758,11,3,881975289,Validate
622,229,2,882592850,Test
930,107,3,879535207,Test
761,1152,2,876190623,Test
804,742,4,879442732,Train
655,674,3,887523427,Train
269,371,5,891450880,Train
903,523,5,891033606,Validate
479,335,3,879459752,Validate
648,684,4,884882702,Validate
650,323,3,891369285,Train
551,82,5,892783525,Train
698,613,5,886366770,Validate
385,251,2,879440098,Train
892,422,1,886610996,Train
567,199,4,882425820,Test
924,562,3,886759657,Train
896,591,3,887160702,Test
688,877,5,884153751,Train
73,129,4,888625907,Test
930,871,3,879535138,Test
892,274,4,886610451,Train
916,72,3,880845808,Test
763,60,5,878914968,Validate
833,134,5,875038987,Validate
776,95,4,892210688,Test
919,25,4,875289113,Validate
670,519,5,877974604,Test
913,184,3,880826706,Validate
378,932,2,880056930,Validate
711,218,4,879994852,Train
658,24,3,875145493,Train
436,144,5,887769444,Train
916,96,3,880844813,Test
864,715,4,888891238,Validate
943,122,1,875502576,Validate
741,226,2,891455711,Train
492,651,3,879969814,Validate
930,300,4,879535392,Train
871,352,3,888192971,Train
246,111,3,884921861,Train
765,847,4,880346466,Validate
454,302,4,881958326,Validate
852,1,4,891036457,Train
327,24,2,887745934,Validate
186,331,3,889817888,Validate
840,202,5,891204322,Validate
918,1137,5,891986999,Train
909,261,5,891919599,Test
605,1,4,879365748,Train
869,276,4,884491082,Validate
399,1,4,882340657,Train
844,432,5,877388183,Validate
707,1061,3,880060118,Train
932,1021,4,891249146,Test
650,579,3,891370182,Validate
363,180,3,891494754,Train
932,516,5,891249877,Validate
766,191,4,891310067,Train
28,196,4,881956081,Train
655,607,4,887523427,Validate
123,134,4,879872275,Validate
82,118,3,878768510,Train
892,768,4,886609977,Test
184,837,3,889908630,Validate
99,294,4,885678453,Test
826,271,4,885690022,Test
374,818,3,880394301,Test
834,751,3,890860298,Test
442,69,3,883390935,Test
583,483,5,879384338,Validate
757,323,3,888443483,Validate
894,879,4,879896141,Test
632,73,3,879459649,Train
833,1210,1,879818799,Validate
865,1047,1,880144265,Train
458,79,5,886396192,Test
1,3,4,878542960,Validate
303,284,4,879467465,Test
854,514,4,882813537,Train
246,164,3,884921613,Train
880,41,1,880175239,Validate
829,129,4,881712252,Test
936,273,3,886832453,Validate
106,9,4,883876572,Test
880,174,4,880167670,Test
864,732,4,888888067,Test
878,514,4,880870854,Train
707,718,5,880059876,Test
454,95,2,888266433,Train
592,877,2,882607647,Train
625,95,3,891953755,Test
932,141,4,891250363,Validate
896,203,5,887158713,Test
804,573,3,879445232,Validate
695,264,1,888806222,Test
890,265,2,882405059,Validate
659,502,4,891385438,Validate
655,30,5,888474646,Test
465,845,4,883530743,Validate
878,529,5,880870854,Validate
87,152,4,879876564,Validate
466,909,5,890284231,Validate
632,54,3,879459304,Train
930,45,4,879535492,Validate
937,258,4,876762200,Test
796,769,4,893218622,Validate
896,23,2,887159145,Train
429,685,3,882387434,Validate
782,888,3,891498919,Test
932,659,5,891250770,Validate
905,273,3,884984148,Validate
347,186,5,881653912,Validate
396,271,4,884645790,Train
805,636,4,881694978,Test
885,417,3,885716369,Train
533,111,4,879192474,Test
782,1388,3,891500028,Test
269,806,3,891448019,Train
381,1060,5,892697677,Validate
747,286,4,888638335,Train
308,824,3,887742013,Test
788,186,3,880868559,Train
307,109,5,879283787,Test
496,416,1,876067754,Validate
585,275,4,891283124,Test
848,170,5,887039271,Train
833,192,5,875038529,Test
904,781,4,879735678,Test
663,521,3,889493467,Test
595,979,3,886921847,Test
429,173,4,882384494,Train
328,237,4,885047373,Validate
883,289,5,891692168,Train
655,295,3,887425530,Test
771,286,2,880659235,Validate
889,13,4,880177179,Train
930,175,2,879535713,Test
721,301,4,877136358,Test
919,832,3,875289726,Test
907,1221,5,880160080,Train
892,81,3,886608473,Validate
5,200,2,875720717,Validate
728,243,2,879442892,Train
473,475,5,878157299,Validate
110,651,4,886988018,Validate
896,582,2,887160040,Train
877,164,5,882678547,Validate
655,113,3,891585477,Train
766,972,3,891310907,Train
867,1039,5,880078677,Test
554,728,3,876369995,Test
878,318,5,880866013,Train
294,1,5,877819634,Validate
653,471,2,884405560,Validate
934,172,5,891191206,Validate
650,73,3,891387542,Validate
553,1194,5,879948995,Validate
685,333,1,879451147,Validate
760,237,3,875666179,Validate
804,520,4,879445904,Test
891,742,4,891639497,Validate
881,187,4,876539091,Validate
776,670,3,892920351,Test
734,724,3,891022684,Test
159,1152,4,880557464,Train
697,1025,2,882621523,Train
862,496,5,879304902,Train
721,64,4,877139301,Validate
922,747,3,891448247,Train
886,234,3,876031932,Train
827,316,3,892157262,Train
815,1157,2,884267828,Test
458,338,3,889323660,Train
915,315,4,891029965,Train
90,60,4,891385039,Test
618,487,4,891309886,Validate
94,338,4,891725030,Train
922,294,4,891447296,Train
826,265,5,885690526,Test
43,580,3,883956417,Validate
697,126,5,882622581,Test
730,535,2,880310506,Test
59,946,1,888206445,Validate
642,245,4,891317923,Train
469,607,5,879524117,Train
921,380,4,879381051,Train
371,66,4,877487213,Train
657,744,4,884239566,Test
664,228,4,876526462,Train
943,485,5,888639523,Train
601,260,4,876346633,Validate
540,1011,4,882157509,Train
936,117,4,886832713,Train
727,135,2,883711069,Test
805,998,4,881705327,Validate
535,693,3,879619107,Train
620,596,2,889987954,Validate
747,498,5,888639318,Train
478,708,3,889397239,Train
896,1231,1,887160880,Validate
646,1176,4,888528955,Train
363,256,3,891499542,Test
932,188,3,891250142,Test
896,85,3,887160427,Train
211,117,4,879461498,Validate
932,196,4,891251038,Train
889,562,3,880181911,Test
593,49,3,875671891,Train
328,327,3,885044566,Test
937,408,5,876769323,Train
91,474,3,891438947,Train
843,561,4,879443482,Validate
889,87,4,880178367,Validate
746,597,4,885075304,Train
83,151,3,880306745,Train
758,746,4,881976746,Test
922,22,5,891450586,Test
645,955,4,892054989,Test
919,222,3,875288983,Test
350,603,5,882345975,Train
943,756,2,875502146,Test
916,636,3,880845391,Validate
537,950,3,886030347,Train
875,56,5,876466687,Train
901,91,1,877131817,Validate
591,66,2,891031526,Test
835,234,5,891033857,Validate
861,740,4,881274760,Train
820,333,5,887954878,Validate
789,591,3,880332259,Validate
49,789,4,888068033,Test
670,222,4,877974857,Test
704,98,5,891397305,Test
663,300,4,889491655,Validate
886,127,4,876032472,Validate
693,186,2,875484882,Test
303,631,4,879483617,Train
517,748,4,892660728,Validate
764,25,2,876243015,Validate
907,689,4,885860672,Train
940,168,3,885921597,Train
913,69,2,880757553,Train
167,86,4,892738212,Test
773,730,3,888538852,Train
881,412,1,876536523,Test
888,274,4,879365497,Train
454,327,3,881958428,Test
887,9,2,881378118,Train
928,266,5,880936022,Test
625,654,3,891262837,Test
747,479,5,888732719,Validate
823,89,5,878438780,Test
393,1409,4,889729536,Train
763,135,5,878918332,Train
167,137,5,892738081,Test
843,172,3,879444711,Validate
595,871,2,886921945,Test
862,174,5,879304721,Test
586,53,5,884061084,Validate
41,969,4,890687438,Validate
798,174,4,875743140,Validate
347,546,4,881653059,Validate
315,673,4,879821267,Validate
860,516,3,885991040,Train
13,837,4,882139717,Train
711,403,4,879994513,Train
693,632,5,875482626,Validate
927,417,4,879184710,Train
894,1023,3,879896898,Test
931,252,3,891037070,Train
707,57,4,886287310,Validate
506,1063,5,888848303,Train
667,487,5,891035084,Train
887,125,5,881377933,Test
894,295,3,879896704,Train
389,274,4,880088421,Test
751,332,3,887134842,Validate
314,144,3,877889275,Train
405,372,1,885547313,Train
716,650,3,879796278,Validate
553,50,4,879948732,Train
837,284,1,875722104,Train
773,93,3,888539366,Validate
864,118,4,888888994,Test
268,456,2,875743012,Train
617,611,4,883789386,Test
795,716,3,880569984,Validate
936,1241,4,886832808,Test
301,226,5,882077222,Test
913,268,2,880753802,Test
899,111,4,884120105,Train
809,1025,1,891037205,Train
446,338,2,879786943,Train
535,197,5,879618288,Test
632,228,3,879457157,Validate
654,83,5,887864680,Validate
49,99,4,888067031,Validate
442,1074,3,883389053,Test
741,367,2,891457280,Test
457,294,2,882393514,Validate
608,59,5,880403856,Validate
867,51,3,880079142,Test
839,100,3,875751991,Validate
650,206,4,891371186,Test
880,1181,3,880242781,Train
522,168,5,876960956,Train
41,173,4,890687549,Validate
878,88,4,880869418,Validate
92,212,4,875656086,Test
870,95,4,875050559,Test
493,974,3,884132914,Train
533,117,5,879192901,Validate
805,4,2,881694798,Validate
852,122,1,891037738,Test
881,140,2,876538098,Validate
806,856,5,882387644,Train
178,69,5,882826437,Train
592,975,4,882608873,Test
918,25,4,891988123,Train
694,100,4,875727640,Train
924,701,4,885457922,Test
749,748,3,878846384,Test
264,234,4,886122261,Validate
831,144,5,891354815,Test
899,663,4,884122719,Train
885,143,4,885716344,Train
521,127,4,885253352,Train
825,1254,1,880756678,Train
624,235,4,879793156,Validate
92,260,1,890463551,Test
714,1014,3,892777694,Train
643,55,4,891448218,Test
773,7,2,888539992,Train
301,288,4,882074291,Validate
179,271,1,892151565,Train
354,292,4,891180489,Validate
851,92,5,875806791,Test
608,288,5,880402982,Validate
548,291,5,891415677,Validate
896,468,2,887158866,Train
782,877,3,891498213,Train
618,723,3,891309514,Train
747,582,5,888639362,Train
804,982,4,879444048,Test
633,97,3,877211083,Validate
570,358,2,881262582,Validate
941,257,4,875048952,Validate
224,544,1,888103812,Train
293,1264,3,888905582,Validate
916,697,4,880844937,Train
573,654,4,885844535,Train
745,14,3,880122863,Test
204,269,4,892388976,Test
642,1133,3,886569295,Test
805,452,3,881695445,Test
416,1152,4,876697105,Test
896,234,4,887157925,Train
758,181,4,880672747,Validate
311,436,3,884366269,Test
931,909,5,891037521,Test
678,1129,1,879544915,Test
325,71,3,891478981,Train
498,251,3,881954219,Train
327,268,4,887737629,Test
44,318,5,878347340,Validate
504,503,4,887837958,Validate
601,365,3,876350812,Validate
806,1010,3,882385806,Train
655,553,2,887431019,Test
416,278,3,876698280,Test
259,748,4,883371839,Validate
852,827,2,891036866,Test
82,483,5,878769888,Train
790,546,1,884461590,Test
887,476,1,881379059,Test
752,333,3,891207791,Validate
393,310,4,887742040,Validate
826,39,4,885690600,Validate
670,245,4,877974070,Train
904,288,4,879735109,Validate
653,407,1,878867398,Validate
937,286,4,876762200,Train
919,98,5,875373470,Test
234,165,5,892079040,Train
738,951,2,875351906,Test
224,402,5,888103872,Validate
267,188,5,878971745,Test
896,746,3,887159658,Validate
936,1190,3,886833707,Validate
545,142,3,884135088,Train
450,259,3,887834953,Train
881,209,3,876537718,Validate
807,142,3,892530752,Test
766,518,3,891309878,Validate
864,174,5,888887354,Train
883,463,3,891693058,Train
518,240,1,876824079,Train
676,326,2,892685592,Train
868,843,1,877109748,Train
731,28,4,886182826,Train
807,102,4,892979501,Train
791,306,5,879447977,Validate
267,135,5,878972463,Validate
866,344,2,891221165,Validate
866,347,4,891221165,Test
690,993,3,881178697,Validate
868,426,4,877103935,Validate
577,318,5,880472055,Test
770,294,3,875971655,Test
825,291,5,880756603,Validate
158,514,3,880135093,Train
59,116,4,888203018,Test
831,479,4,891354726,Train
586,241,4,884061623,Train
65,66,3,879217972,Train
840,215,4,891209285,Test
807,1409,4,892978256,Validate
749,326,4,878846365,Test
500,249,3,887720111,Train
689,237,3,876676293,Train
747,64,5,888639642,Validate
864,655,4,888887128,Train
475,327,4,891451149,Validate
679,100,3,884487089,Validate
846,174,5,883947737,Test
863,344,4,889289456,Train
836,210,4,885754058,Test
829,1120,2,881707829,Test
521,210,3,884478119,Test
683,347,4,893286208,Test
780,498,5,891363756,Validate
484,4,4,891195154,Validate
921,196,5,884673724,Train
779,304,3,875501254,Train
934,135,4,891191659,Validate
102,792,3,892992297,Train
846,234,5,883948495,Validate
847,1400,5,878940830,Train
898,539,3,888294441,Validate
695,328,3,888806056,Validate
715,549,3,875964519,Test
919,245,2,875288253,Train
664,237,2,876525002,Validate
823,101,3,878438807,Train
936,325,5,886831709,Test
840,204,4,891205245,Validate
775,245,3,891032989,Train
715,31,4,875963692,Validate
897,323,4,879988868,Train
200,934,2,884127370,Train
934,65,4,891192914,Validate
502,328,4,883701980,Train
896,11,2,887158333,Test
707,185,3,886286032,Train
504,505,4,887837957,Validate
653,69,4,878854284,Train
886,544,4,876031850,Train
880,200,4,880241355,Test
312,1050,5,891698832,Test
933,1228,1,874939247,Validate
648,164,4,884883424,Validate
790,4,3,885156773,Test
128,117,5,879967631,Train
670,195,4,877974787,Train
831,301,2,891354275,Test
716,228,4,879794870,Validate
804,55,4,879442141,Validate
940,286,3,884800898,Test
709,5,4,879848167,Test
932,30,4,891249196,Train
643,492,4,891448586,Train
648,386,4,884882192,Validate
7,12,5,892135346,Train
916,118,2,880843838,Test
301,80,3,882078883,Train
547,294,1,891282757,Validate
450,44,3,882376658,Validate
21,330,4,874951040,Train
891,1040,3,883489783,Validate
474,485,4,887926804,Train
735,331,3,876698022,Test
650,132,4,891372365,Train
453,202,4,877553999,Validate
655,304,2,888475101,Validate
940,294,4,884801316,Validate
721,162,2,877147503,Train
395,21,3,883764534,Test
872,300,5,888478766,Train
449,106,3,879958936,Validate
727,1049,1,883709711,Train
168,181,4,884287298,Train
181,1276,1,878962586,Test
109,1135,4,880582976,Train
836,690,3,885753435,Test
622,24,4,882590367,Test
923,264,3,880387199,Train
551,765,1,892785194,Test
863,1395,4,889289491,Validate
483,68,1,878953693,Train
919,284,3,875289280,Validate
633,871,3,875326698,Train
885,756,2,885713101,Train
374,1059,2,883627906,Test
881,193,5,876538131,Train
863,885,1,889289456,Test
291,943,4,874834735,Train
864,433,3,888887703,Train
334,882,3,891544135,Test
663,315,4,889491560,Train
719,215,4,879360781,Train
476,940,3,883365336,Validate
593,1014,1,875659755,Test
181,107,1,878963343,Train
603,50,5,891955922,Test
680,137,4,876816310,Test
802,879,5,875984938,Train
682,895,4,888518380,Train
608,168,1,880403810,Validate
600,566,3,888451908,Test
145,827,2,888398238,Test
901,378,5,877131654,Test
881,64,5,876537933,Train
940,69,2,885921265,Train
354,45,5,891218046,Test
885,625,3,885714858,Train
885,1061,2,885713138,Validate
717,147,4,884642297,Train
412,169,4,879717038,Train
894,248,4,879896836,Train
588,67,1,890032343,Test
846,602,4,883949255,Validate
407,162,4,876339101,Train
551,218,5,892783212,Test
823,206,4,878439089,Train
804,69,4,879444890,Train
702,289,2,885767604,Validate
668,993,4,881591257,Validate
749,393,5,878849903,Validate
815,523,4,878693462,Validate
677,288,5,885191166,Train
838,713,4,887064193,Train
326,493,5,879874825,Test
528,422,2,886813066,Test
931,286,5,891037521,Validate
761,125,4,876190798,Validate
521,125,3,884476020,Train
660,747,4,891200639,Test
91,333,5,891438106,Validate
715,195,4,875963657,Train
537,200,3,886031473,Validate
923,100,5,880387474,Train
639,280,3,891240868,Validate
838,494,4,887066644,Validate
889,257,4,880176845,Validate
892,435,4,886609149,Validate
346,566,5,874950766,Test
862,97,4,879305143,Train
798,265,5,875915777,Test
523,408,5,883700527,Test
796,988,3,893219180,Validate
787,1671,1,888980193,Test
514,474,5,875462689,Test
387,731,1,886482969,Test
943,42,5,888639042,Validate
504,973,4,887911444,Validate
610,673,4,888704000,Validate
21,321,3,874950972,Test
712,51,3,874957293,Test
601,475,4,876346890,Validate
894,339,4,880415854,Validate
504,735,5,887838510,Validate
807,68,4,892705239,Validate
406,671,5,879792863,Train
389,559,3,880088680,Validate
847,98,4,878940067,Validate
752,338,3,891208329,Test
297,751,4,885922463,Validate
283,173,5,879298206,Test
770,936,5,875971902,Train
798,878,4,875295521,Test
905,873,3,884983396,Validate
64,389,4,889739834,Validate
526,127,4,885682426,Train
885,245,2,885712224,Validate
829,458,3,891990881,Validate
698,481,3,886367473,Train
927,738,3,879196762,Validate
543,195,4,874863155,Train
504,200,4,887838450,Test
709,182,4,879846741,Train
922,99,4,891448580,Validate
554,50,4,876550778,Validate
880,282,2,880166966,Validate
234,176,3,892079190,Test
870,1,5,889717102,Train
112,690,4,884992462,Validate
724,269,4,883756996,Train
426,661,4,879444321,Validate
893,759,3,874830137,Train
518,713,5,876823071,Train
109,1210,3,880582230,Validate
537,689,1,886029239,Train
825,9,3,880755418,Test
795,746,3,881529904,Test
694,605,4,875727513,Test
202,96,4,879727059,Validate
896,709,3,887158866,Train
292,472,3,881104760,Train
653,823,2,880153568,Train
919,895,4,885059623,Validate
870,258,4,886883539,Validate
659,191,5,891332293,Validate
907,286,5,880158316,Test
749,71,4,878847576,Train
343,425,5,876406514,Train
868,946,1,877107189,Validate
66,9,4,883601265,Validate
840,1451,5,891205123,Train
881,208,3,876538098,Test
936,975,3,886832714,Validate
848,443,5,887047921,Test
678,298,3,879544750,Validate
213,195,5,878956156,Test
334,810,3,891549267,Train
320,56,5,884749227,Test
848,582,4,887046329,Train
802,669,1,875985840,Train
405,672,1,885548434,Train
695,748,1,888806270,Train
393,833,4,887744626,Train
518,237,4,876823804,Test
64,10,5,889739733,Test
870,178,4,875050559,Validate
423,316,4,891394985,Test
870,474,4,875050559,Train
618,238,1,891308391,Validate
615,435,5,879449089,Validate
758,343,2,882055987,Validate
76,293,4,879117673,Validate
936,124,4,886832282,Test
870,50,3,875050865,Test
96,234,4,884403336,Validate
398,79,4,875660535,Train
87,648,5,879876448,Train
790,1230,2,885158235,Test
62,509,4,879373568,Train
82,318,4,878769629,Validate
916,762,3,880843579,Train
341,881,5,890757961,Test
556,133,5,882136396,Test
244,291,2,880604379,Test
710,210,4,882064283,Test
815,639,2,878696681,Test
18,15,4,880131054,Validate
655,1176,4,888474934,Validate
549,282,3,881672300,Test
919,740,3,875289113,Train
817,455,3,874815947,Test
788,572,3,880871891,Test
711,154,4,879992739,Test
639,193,3,891239177,Validate
63,137,4,875747368,Test
891,274,5,883429853,Test
427,881,5,879701253,Test
913,317,4,881725876,Test
774,121,1,888558565,Validate
405,35,2,885549095,Test
417,576,3,879649410,Train
303,7,4,879467514,Test
92,1194,4,875654432,Test
864,214,2,888890052,Test
868,61,5,877109435,Train
846,1439,2,883950463,Validate
152,401,3,884018905,Test
881,9,3,876536198,Validate
458,21,2,886395393,Train
486,292,4,879874388,Train
363,386,1,891498407,Test
11,399,3,891905279,Validate
25,612,4,885852120,Test
445,249,2,891200447,Validate
92,761,2,875907134,Test
907,294,4,880158502,Validate
